00128 MB 6223.69 6209.53 6114.69 6099.15 6112.48 6085.60 6164.51 6070.11 6187.95 6177.53 6086.53 6194.22 6027.11 6029.82 6271.39 6039.45 6000.59 6007.92 6185.36 6054.42
00256 MB 2693.18 2646.79 2607.70 2642.83 2645.90 2671.30 2620.73 2649.00 2637.78 2680.40 2651.84 2627.86 2646.63 2643.29 2643.14 2620.13 2630.05 2638.81 2647.62 2673.94
00512 MB 1317.52 1326.63 1291.18 1319.41 1299.52 1314.96 1325.55 1305.10 1301.15 1300.33 1307.58 1309.50 1320.76 1325.77 1309.71 1301.31 1314.82 1316.10 1291.37 1300.49
01024 MB 667.89 652.16 688.44 676.73 649.39 648.02 643.78 668.38 661.16 695.64 673.93 653.68 658.32 655.07 675.03 643.93 680.16 656.33 656.23 662.41
01536 MB 452.57 493.26 529.44 442.67 453.65 495.66 452.89 469.86 456.95 480.65 472.84 452.74 447.91 532.75 457.02 447.23 456.97 471.77 449.52 432.83
03008 MB 439.63 441.74 464.73 444.75 428.42 435.86 455.73 463.02 439.43 440.19 427.04 435.76 427.07 428.82 434.27 432.16 436.18 435.64 468.51 445.75
